date,gross,turnover_cost,borrow_cost,net,held_gross_lev,stitched
2015-09-01,450.83789964844334,86.84684823576931,3.95695196903344,360.0340994436406,2.763272812579451,True
2015-09-02,-33.544689981376,0.0,4.685860494166847,-38.23055047554285,2.4241256972385967,True
2015-09-03,-25.5377255447744,0.0,4.685860494166847,-30.223586038941246,2.4241256972385967,True
2015-09-04,772.7208653251456,0.0,4.685860494166847,768.0350048309788,2.4241256972385967,True
2015-09-08,-1276.7347975402377,0.0,4.685860494166847,-1281.4206580344046,2.4241256972385967,True
2015-09-09,367.22409046743235,0.0,4.685860494166847,362.5382299732655,2.4241256972385967,True
2015-09-10,-617.4186117120844,0.0,4.685860494166847,-622.1044722062512,2.4241256972385967,True
2015-09-11,228.5290761916238,0.0,4.685860494166847,223.84321569745694,2.4241256972385967,True
2015-09-14,214.03849354967178,0.0,4.685860494166847,209.35263305550492,2.4241256972385967,True
2015-09-15,281.4412643775235,0.0,4.685860494166847,276.7554038833567,2.4241256972385967,True
2015-09-16,-946.1357244401966,0.0,4.685860494166847,-950.8215849343634,2.4241256972385967,True
2015-09-17,-244.00057324343769,0.0,4.685860494166847,-248.68643373760455,2.4241256972385967,True
2015-09-18,977.140283408465,0.0,4.685860494166847,972.4544229142982,2.4241256972385967,True
2015-09-21,359.55506688821663,0.0,4.685860494166847,354.8692063940498,2.4241256972385967,True
2015-09-22,1144.5211866775892,0.0,4.685860494166847,1139.8353261834222,2.4241256972385967,True
2015-09-23,715.6214710258879,0.0,4.685860494166847,710.9356105317211,2.4241256972385967,True
2015-09-24,-726.3325735145694,0.0,4.685860494166847,-731.0184340087362,2.4241256972385967,True
2015-09-25,109.70264137047468,0.0,4.685860494166847,105.01678087630783,2.4241256972385967,True
2015-09-28,948.5776302448925,0.0,4.685860494166847,943.8917697507256,2.4241256972385967,True
2015-09-29,83.70868676662664,0.0,4.685860494166847,79.0228262724598,2.4241256972385967,True
2015-09-30,-533.6316930083057,0.0,4.685860494166847,-538.3175535024725,2.4241256972385967,True
2015-10-01,199.2451480664628,28.5151649273852,4.685860494166847,166.04412264491074,2.4241256972385967,True
2015-10-02,-957.1959238107587,0.0,4.084331343358747,-961.2802551541174,2.26508914323725,True
2015-10-05,-796.5284961971438,0.0,4.084331343358747,-800.6128275405025,2.26508914323725,True
2015-10-06,-813.0823046752337,0.0,4.084331343358747,-817.1666360185924,2.26508914323725,True
2015-10-07,-329.4374792424247,0.0,4.084331343358747,-333.52181058578344,2.26508914323725,True
2015-10-08,-480.32236989915083,0.0,4.084331343358747,-484.4067012425096,2.26508914323725,True
2015-10-09,-576.7035510708769,0.0,4.084331343358747,-580.7878824142356,2.26508914323725,True
2015-10-12,407.3575191498417,0.0,4.084331343358747,403.27318780648295,2.26508914323725,True
2015-10-13,475.6812616729937,0.0,4.084331343358747,471.5969303296349,2.26508914323725,True
2015-10-14,-1084.5934498565487,0.0,4.084331343358747,-1088.6777811999075,2.26508914323725,True
2015-10-15,-146.55990668230635,0.0,4.084331343358747,-150.6442380256651,2.26508914323725,True
2015-10-16,402.0496942355906,0.0,4.084331343358747,397.96536289223184,2.26508914323725,True
2015-10-19,737.1265309475053,0.0,4.084331343358747,733.0421996041466,2.26508914323725,True
2015-10-20,-151.1262784939962,0.0,4.084331343358747,-155.21060983735495,2.26508914323725,True
2015-10-21,811.5271223614493,0.0,4.084331343358747,807.4427910180906,2.26508914323725,True
2015-10-22,38.45274826570085,0.0,4.084331343358747,34.3684169223421,2.26508914323725,True
2015-10-23,114.83969790680216,0.0,4.084331343358747,110.75536656344342,2.26508914323725,True
2015-10-26,295.1800954742578,0.0,4.084331343358747,291.09576413089906,2.26508914323725,True
2015-10-27,397.7025659378978,0.0,4.084331343358747,393.61823459453905,2.26508914323725,True
2015-10-28,250.28892265418017,0.0,4.084331343358747,246.20459131082143,2.26508914323725,True
2015-10-29,143.50569784660408,0.0,4.084331343358747,139.42136650324534,2.26508914323725,True
2015-10-30,-471.7252774338955,0.0,4.084331343358747,-475.80960877725425,2.26508914323725,True
2015-11-02,185.9123929272487,93.4389282947274,4.084331343358747,88.38913328916256,2.26508914323725,True
2015-11-03,-663.7814080310129,0.0,4.2719491985103515,-668.0533572295233,2.849720401996729,True
2015-11-04,587.3869957628962,0.0,4.2719491985103515,583.1150465643858,2.849720401996729,True
2015-11-05,574.9706298272539,0.0,4.2719491985103515,570.6986806287435,2.849720401996729,True
2015-11-06,325.24275534507575,0.0,4.2719491985103515,320.9708061465654,2.849720401996729,True
2015-11-09,-507.3342644722112,0.0,4.2719491985103515,-511.60621367072156,2.849720401996729,True
2015-11-10,498.846067980938,0.0,4.2719491985103515,494.57411878242766,2.849720401996729,True
2015-11-11,35.622733824928275,0.0,4.2719491985103515,31.350784626417923,2.849720401996729,True
2015-11-12,-307.7305815775959,0.0,4.2719491985103515,-312.00253077610625,2.849720401996729,True
2015-11-13,105.93272052327355,0.0,4.2719491985103515,101.66077132476319,2.849720401996729,True
2015-11-16,748.2767448229056,0.0,4.2719491985103515,744.0047956243952,2.849720401996729,True
2015-11-17,421.18321046306085,0.0,4.2719491985103515,416.9112612645505,2.849720401996729,True
2015-11-18,439.91827808098833,0.0,4.2719491985103515,435.646328882478,2.849720401996729,True
2015-11-19,-375.5425154308845,0.0,4.2719491985103515,-379.8144646293949,2.849720401996729,True
2015-11-20,762.7029059483868,0.0,4.2719491985103515,758.4309567498765,2.849720401996729,True
2015-11-23,67.98917101860565,0.0,4.2719491985103515,63.7172218200953,2.849720401996729,True
2015-11-24,-647.8186876854311,0.0,4.2719491985103515,-652.0906368839414,2.849720401996729,True
2015-11-25,332.3943327361756,0.0,4.2719491985103515,328.12238353766526,2.849720401996729,True
2015-11-27,854.2971086685063,0.0,4.2719491985103515,850.025159469996,2.849720401996729,True
2015-11-30,47.986348880070956,0.0,4.2719491985103515,43.71439968156061,2.849720401996729,True
2015-12-01,190.6327799837639,97.58884071363562,4.2719491985103515,88.77199007161792,2.849720401996729,True
2015-12-02,710.0834261298861,0.0,5.030377231874824,705.0530488980113,2.817813644721005,True
2015-12-03,-1735.4249274385343,0.0,5.030377231874824,-1740.455304670409,2.817813644721005,True
2015-12-04,264.43186733313956,0.0,5.030377231874824,259.40149010126476,2.817813644721005,True
2015-12-07,1644.6583869720728,0.0,5.030377231874824,1639.628009740198,2.817813644721005,True
2015-12-08,616.9423667026074,0.0,5.030377231874824,611.9119894707326,2.817813644721005,True
2015-12-09,-795.9603967930782,0.0,5.030377231874824,-800.990774024953,2.817813644721005,True
2015-12-10,430.34776790818376,0.0,5.030377231874824,425.31739067630895,2.817813644721005,True
2015-12-11,871.7461180399084,0.0,5.030377231874824,866.7157408080336,2.817813644721005,True
2015-12-14,479.82174213704354,0.0,5.030377231874824,474.79136490516873,2.817813644721005,True
2015-12-15,341.74393205891414,0.0,5.030377231874824,336.71355482703933,2.817813644721005,True
2015-12-16,-427.2949515847318,0.0,5.030377231874824,-432.3253288166066,2.817813644721005,True
2015-12-17,1801.2952153569518,0.0,5.030377231874824,1796.264838125077,2.817813644721005,True
2015-12-18,-953.5040464732296,0.0,5.030377231874824,-958.5344237051044,2.817813644721005,True
2015-12-21,-407.6103253042011,0.0,5.030377231874824,-412.64070253607593,2.817813644721005,True
2015-12-22,-238.6117690417336,0.0,5.030377231874824,-243.64214627360843,2.817813644721005,True
2015-12-23,-903.1695969980134,0.0,5.030377231874824,-908.1999742298882,2.817813644721005,True
2015-12-24,-383.8644157486056,0.0,5.030377231874824,-388.8947929804804,2.817813644721005,True
2015-12-28,659.6166800316288,0.0,5.030377231874824,654.586302799754,2.817813644721005,True
2015-12-29,-429.86629577276403,0.0,5.030377231874824,-434.89667300463884,2.817813644721005,True
2015-12-30,449.5205147568896,0.0,5.030377231874824,444.4901375250148,2.817813644721005,True
2015-12-31,187.2945534498292,0.0,5.030377231874824,182.26417621795437,2.817813644721005,True
2016-01-04,667.2172446134169,47.035089274019654,5.030377231874824,615.1517781075224,2.817813644721005,True
2016-01-05,747.34655401312,0.0,5.147174403906585,742.1993796092135,2.958816454999405,True
2016-01-06,644.1096164741956,0.0,5.147174403906585,638.9624420702891,2.958816454999405,True
2016-01-07,147.96698768329782,0.0,5.147174403906585,142.81981327939124,2.958816454999405,True
2016-01-08,275.83288902609087,0.0,5.147174403906585,270.68571462218426,2.958816454999405,True
2016-01-11,1000.1291149091079,0.0,5.147174403906585,994.9819405052014,2.958816454999405,True
2016-01-12,11.149903015424936,0.0,5.147174403906585,6.002728611518351,2.958816454999405,True
2016-01-13,-103.41600570409364,0.0,5.147174403906585,-108.56318010800022,2.958816454999405,True
2016-01-14,85.20892942110756,0.0,5.147174403906585,80.06175501720097,2.958816454999405,True
2016-01-15,1380.3204471500396,0.0,5.147174403906585,1375.173272746133,2.958816454999405,True
2016-01-19,164.44390498396993,0.0,5.147174403906585,159.29673058006335,2.958816454999405,True
2016-01-20,-142.56941298435993,0.0,5.147174403906585,-147.7165873882665,2.958816454999405,True
2016-01-21,-601.2155810276921,0.0,5.147174403906585,-606.3627554315987,2.958816454999405,True
2016-01-22,-483.4182682796887,0.0,5.147174403906585,-488.5654426835953,2.958816454999405,True
2016-01-25,511.9728370440867,0.0,5.147174403906585,506.8256626401801,2.958816454999405,True
2016-01-26,-1113.6331912365865,0.0,5.147174403906585,-1118.780365640493,2.958816454999405,True
2016-01-27,-230.80274101917536,0.0,5.147174403906585,-235.94991542308193,2.958816454999405,True
2016-01-28,-755.0190302661739,0.0,5.147174403906585,-760.1662046700804,2.958816454999405,True
2016-01-29,-212.17110737654605,0.0,5.147174403906585,-217.31828178045262,2.958816454999405,True
2016-02-01,-162.0281173130697,132.7278750813643,5.147174403906585,-299.9031667983406,2.958816454999405,True
2016-02-02,1027.8961774765717,0.0,4.193995278890309,1023.7021821976814,1.9448041862287475,True
2016-02-03,-1996.8729213750366,0.0,4.193995278890309,-2001.066916653927,1.9448041862287475,True
2016-02-04,-421.30069895260567,0.0,4.193995278890309,-425.494694231496,1.9448041862287475,True
2016-02-05,1033.9800929090852,0.0,4.193995278890309,1029.786097630195,1.9448041862287475,True
2016-02-08,518.7651156011372,0.0,4.193995278890309,514.5711203222469,1.9448041862287475,True
2016-02-09,481.9534971243691,0.0,4.193995278890309,477.7595018454788,1.9448041862287475,True
2016-02-10,-393.2932073922096,0.0,4.193995278890309,-397.4872026710999,1.9448041862287475,True
2016-02-11,144.79285885699184,0.0,4.193995278890309,140.59886357810154,1.9448041862287475,True
2016-02-12,-622.160662247488,0.0,4.193995278890309,-626.3546575263782,1.9448041862287475,True
2016-02-16,92.90119031131515,0.0,4.193995278890309,88.70719503242483,1.9448041862287475,True
2016-02-17,-957.9849302150714,0.0,4.193995278890309,-962.1789254939616,1.9448041862287475,True
2016-02-18,-144.04790381587247,0.0,4.193995278890309,-148.24189909476277,1.9448041862287475,True
2016-02-19,-217.77462493044902,0.0,4.193995278890309,-221.96862020933932,1.9448041862287475,True
2016-02-22,-505.5075976806496,0.0,4.193995278890309,-509.70159295953994,1.9448041862287475,True
2016-02-23,577.0846482995834,0.0,4.193995278890309,572.8906530206931,1.9448041862287475,True
2016-02-24,-204.9871112610039,0.0,4.193995278890309,-209.1811065398942,1.9448041862287475,True
2016-02-25,-552.3046095258067,0.0,4.193995278890309,-556.4986048046969,1.9448041862287475,True
2016-02-26,620.7430665882985,0.0,4.193995278890309,616.5490713094082,1.9448041862287475,True
2016-02-29,-260.2491149086247,0.0,4.193995278890309,-264.443110187515,1.9448041862287475,True
2016-03-01,-1234.9650474142288,54.511453505628964,4.193995278890309,-1293.670496198748,1.9448041862287475,True
2016-03-02,-468.61673497227036,0.0,3.2339355877653277,-471.85067056003567,1.7582894625823167,True
2016-03-03,-650.5441237678016,0.0,3.2339355877653277,-653.7780593555669,1.7582894625823167,True
2016-03-04,-695.9410723480765,0.0,3.2339355877653277,-699.1750079358419,1.7582894625823167,True
2016-03-07,-137.37057430316074,0.0,3.2339355877653277,-140.60450989092607,1.7582894625823167,True
2016-03-08,725.8752874800197,0.0,3.2339355877653277,722.6413518922543,1.7582894625823167,True
2016-03-09,-548.2735413333559,0.0,3.2339355877653277,-551.5074769211212,1.7582894625823167,True
2016-03-10,-306.6281020101916,0.0,3.2339355877653277,-309.8620375979569,1.7582894625823167,True
2016-03-11,-1352.8375900225744,0.0,3.2339355877653277,-1356.0715256103397,1.7582894625823167,True
2016-03-14,290.29476275784486,0.0,3.2339355877653277,287.06082717007956,1.7582894625823167,True
2016-03-15,480.28623918215817,0.0,3.2339355877653277,477.05230359439287,1.7582894625823167,True
2016-03-16,-1160.652529999695,0.0,3.2339355877653277,-1163.8864655874602,1.7582894625823167,True
2016-03-17,-1212.0737627673745,0.0,3.2339355877653277,-1215.3076983551398,1.7582894625823167,True
2016-03-18,154.0088162533011,0.0,3.2339355877653277,150.77488066553576,1.7582894625823167,True
2016-03-21,207.717810900545,0.0,3.2339355877653277,204.48387531277967,1.7582894625823167,True
2016-03-22,27.482724576225163,0.0,3.2339355877653277,24.248788988459836,1.7582894625823167,True
2016-03-23,997.5708497900442,0.0,3.2339355877653277,994.3369142022789,1.7582894625823167,True
2016-03-24,217.6782330744551,0.0,3.2339355877653277,214.44429748668978,1.7582894625823167,True
2016-03-28,-412.98696626421133,0.0,3.2339355877653277,-416.22090185197663,1.7582894625823167,True
2016-03-29,-920.6002815206482,0.0,3.2339355877653277,-923.8342171084136,1.7582894625823167,True
2016-03-30,-325.35943936676216,0.0,3.2339355877653277,-328.59337495452746,1.7582894625823167,True
2016-03-31,64.91724585415241,0.0,3.2339355877653277,61.68331026638708,1.7582894625823167,True
2016-04-01,383.90060954136914,168.5698681104233,3.2339355877653277,212.0968058431805,1.7582894625823167,True
2016-04-04,423.2863743195911,0.0,2.631081464114764,420.6552928554764,2.507941297695289,True
2016-04-05,786.0330937996612,0.0,2.631081464114764,783.4020123355464,2.507941297695289,True
2016-04-06,-457.1311704968596,0.0,2.631081464114764,-459.76225196097437,2.507941297695289,True
2016-04-07,677.8056145531949,0.0,2.631081464114764,675.1745330890801,2.507941297695289,True
2016-04-08,-887.5627740805754,0.0,2.631081464114764,-890.1938555446902,2.507941297695289,True
2016-04-11,-229.30756586132324,0.0,2.631081464114764,-231.938647325438,2.507941297695289,True
2016-04-12,-1196.1791882541195,0.0,2.631081464114764,-1198.8102697182342,2.507941297695289,True
2016-04-13,-938.9181919662223,0.0,2.631081464114764,-941.549273430337,2.507941297695289,True
2016-04-14,-13.67594854360043,0.0,2.631081464114764,-16.307030007715195,2.507941297695289,True
2016-04-15,578.982253131178,0.0,2.631081464114764,576.3511716670632,2.507941297695289,True
2016-04-18,-289.38265243385683,0.0,2.631081464114764,-292.0137338979716,2.507941297695289,True
2016-04-19,-941.6180545933637,0.0,2.631081464114764,-944.2491360574785,2.507941297695289,True
2016-04-20,-1143.7346731492871,0.0,2.631081464114764,-1146.3657546134018,2.507941297695289,True
2016-04-21,2.734231961696405,0.0,2.631081464114764,0.10315049758164108,2.507941297695289,True
2016-04-22,-324.05841953023855,0.0,2.631081464114764,-326.6895009943533,2.507941297695289,True
2016-04-25,74.38678549834879,0.0,2.631081464114764,71.75570403423403,2.507941297695289,True
2016-04-26,-476.9785118658767,0.0,2.631081464114764,-479.60959332999147,2.507941297695289,True
2016-04-27,212.41176076201347,0.0,2.631081464114764,209.7806792978987,2.507941297695289,True
2016-04-28,998.5564938256053,0.0,2.631081464114764,995.9254123614905,2.507941297695289,True
2016-04-29,111.49177706075253,0.0,2.631081464114764,108.86069559663777,2.507941297695289,True
2016-05-02,288.5992329235157,46.3981073873812,2.631081464114764,239.5700440720197,2.507941297695289,True
2016-05-03,1271.771248895155,0.0,2.876819699319095,1268.8944291958358,2.488065695016213,True
2016-05-04,601.851001453009,0.0,2.876819699319095,598.9741817536899,2.488065695016213,True
2016-05-05,375.1441534621286,0.0,2.876819699319095,372.2673337628095,2.488065695016213,True
2016-05-06,174.33679223999223,0.0,2.876819699319095,171.45997254067314,2.488065695016213,True
2016-05-09,296.85144056202927,0.0,2.876819699319095,293.9746208627102,2.488065695016213,True
2016-05-10,-886.2309298434106,0.0,2.876819699319095,-889.1077495427297,2.488065695016213,True
2016-05-11,42.74653787030636,0.0,2.876819699319095,39.86971817098727,2.488065695016213,True
2016-05-12,-84.742846225623,0.0,2.876819699319095,-87.6196659249421,2.488065695016213,True
2016-05-13,707.0645904882522,0.0,2.876819699319095,704.1877707889331,2.488065695016213,True
2016-05-16,-637.3305506997187,0.0,2.876819699319095,-640.2073703990378,2.488065695016213,True
2016-05-17,-283.9178419297207,0.0,2.876819699319095,-286.79466162903975,2.488065695016213,True
2016-05-18,-831.2843882980725,0.0,2.876819699319095,-834.1612079973916,2.488065695016213,True
2016-05-19,186.52716355653934,0.0,2.876819699319095,183.65034385722024,2.488065695016213,True
2016-05-20,-47.003793626757364,0.0,2.876819699319095,-49.88061332607646,2.488065695016213,True
2016-05-23,308.5305617509704,0.0,2.876819699319095,305.6537420516513,2.488065695016213,True
2016-05-24,-589.7060623644263,0.0,2.876819699319095,-592.5828820637454,2.488065695016213,True
2016-05-25,-465.9715953229199,0.0,2.876819699319095,-468.84841502223895,2.488065695016213,True
2016-05-26,164.59782607464183,0.0,2.876819699319095,161.72100637532273,2.488065695016213,True
2016-05-27,-170.73541424124562,0.0,2.876819699319095,-173.61223394056472,2.488065695016213,True
2016-05-31,183.1164237817621,0.0,2.876819699319095,180.239604082443,2.488065695016213,True
2016-06-01,-74.14629486796412,17.049777393691137,2.876819699319095,-94.07289196097435,2.488065695016213,True
2016-06-02,233.9233633921464,0.0,3.0862453100380463,230.83711808210836,2.5976465255671872,True
2016-06-03,249.93538866324303,0.0,3.0862453100380463,246.849143353205,2.5976465255671872,True
2016-06-06,-938.9923032933907,0.0,3.0862453100380463,-942.0785486034288,2.5976465255671872,True
2016-06-07,-266.69343581132426,0.0,3.0862453100380463,-269.77968112136233,2.5976465255671872,True
2016-06-08,-306.08236523230494,0.0,3.0862453100380463,-309.168610542343,2.5976465255671872,True
2016-06-09,395.25537107970723,0.0,3.0862453100380463,392.16912576966917,2.5976465255671872,True
2016-06-10,1028.5251018070799,0.0,3.0862453100380463,1025.4388564970418,2.5976465255671872,True
2016-06-13,650.7503228884481,0.0,3.0862453100380463,647.66407757841,2.5976465255671872,True
2016-06-14,323.4056225666721,0.0,3.0862453100380463,320.319377256634,2.5976465255671872,True
2016-06-15,336.2661153409635,0.0,3.0862453100380463,333.17987003092543,2.5976465255671872,True
2016-06-16,608.3639690375386,0.0,3.0862453100380463,605.2777237275005,2.5976465255671872,True
2016-06-17,-796.142288543893,0.0,3.0862453100380463,-799.228533853931,2.5976465255671872,True
2016-06-20,-1377.188342468051,0.0,3.0862453100380463,-1380.274587778089,2.5976465255671872,True
2016-06-21,-462.26185945488226,0.0,3.0862453100380463,-465.3481047649203,2.5976465255671872,True
2016-06-22,366.4440330111994,0.0,3.0862453100380463,363.3577877011613,2.5976465255671872,True
2016-06-23,-1266.798859852828,0.0,3.0862453100380463,-1269.885105162866,2.5976465255671872,True
2016-06-24,4232.635396783851,0.0,3.0862453100380463,4229.549151473813,2.5976465255671872,True
2016-06-27,1691.6177453642615,0.0,3.0862453100380463,1688.5315000542234,2.5976465255671872,True
2016-06-28,-1058.1550177713145,0.0,3.0862453100380463,-1061.2412630813526,2.5976465255671872,True
2016-06-29,-896.146042426007,0.0,3.0862453100380463,-899.2322877360451,2.5976465255671872,True
2016-06-30,-155.80234100867634,0.0,3.0862453100380463,-158.88858631871437,2.5976465255671872,True
2016-07-01,156.86345372092683,94.75271252602342,3.0862453100380463,59.02449588486537,2.5976465255671872,True
2016-07-05,1315.7937452333572,0.0,2.4668641196631116,1313.326881113694,3.000000000000001,True
2016-07-06,166.0549908905468,0.0,2.4668641196631116,163.5881267708837,3.000000000000001,True
2016-07-07,188.44886495993663,0.0,2.4668641196631116,185.9820008402735,3.000000000000001,True
2016-07-08,818.4275743100817,0.0,2.4668641196631116,815.9607101904186,3.000000000000001,True
2016-07-11,-248.48217102048375,0.0,2.4668641196631116,-250.94903514014686,3.000000000000001,True
2016-07-12,-1454.329240410608,0.0,2.4668641196631116,-1456.7961045302711,3.000000000000001,True
2016-07-13,642.307929437791,0.0,2.4668641196631116,639.8410653181279,3.000000000000001,True
2016-07-14,-904.210492358987,0.0,2.4668641196631116,-906.6773564786502,3.000000000000001,True
2016-07-15,-326.9269756687605,0.0,2.4668641196631116,-329.39383978842363,3.000000000000001,True
2016-07-18,-1.4233723627866501,0.0,2.4668641196631116,-3.8902364824497617,3.000000000000001,True
2016-07-19,646.067471558607,0.0,2.4668641196631116,643.6006074389439,3.000000000000001,True
2016-07-20,-112.25267879937277,0.0,2.4668641196631116,-114.71954291903589,3.000000000000001,True
2016-07-21,510.04737948707225,0.0,2.4668641196631116,507.58051536740913,3.000000000000001,True
2016-07-22,-21.52817795389625,0.0,2.4668641196631116,-23.99504207355936,3.000000000000001,True
2016-07-25,69.87599677376224,0.0,2.4668641196631116,67.40913265409912,3.000000000000001,True
2016-07-26,90.77002833626436,0.0,2.4668641196631116,88.30316421660125,3.000000000000001,True
2016-07-27,759.5242013424469,0.0,2.4668641196631116,757.0573372227838,3.000000000000001,True
2016-07-28,-28.64212384043087,0.0,2.4668641196631116,-31.10898796009398,3.000000000000001,True
2016-07-29,838.0914442859579,0.0,2.4668641196631116,835.6245801662948,3.000000000000001,True
2016-08-01,-119.08979533840642,51.91812915781131,2.4668641196631116,-173.47478861588084,3.000000000000001,True
2016-08-02,-442.73095843725,0.0,1.8130436350009973,-444.54400207225103,2.9999999999999996,True
2016-08-03,-463.56856985686636,0.0,1.8130436350009973,-465.38161349186737,2.9999999999999996,True
2016-08-04,413.2552044011961,0.0,1.8130436350009973,411.4421607661951,2.9999999999999996,True
2016-08-05,-455.3697247729609,0.0,1.8130436350009973,-457.18276840796193,2.9999999999999996,True
2016-08-08,163.86389858973203,0.0,1.8130436350009973,162.05085495473102,2.9999999999999996,True
2016-08-09,778.4036505879485,0.0,1.8130436350009973,776.5906069529475,2.9999999999999996,True
2016-08-10,660.2506177119669,0.0,1.8130436350009973,658.4375740769659,2.9999999999999996,True
2016-08-11,-903.4023476475386,0.0,1.8130436350009973,-905.2153912825396,2.9999999999999996,True
2016-08-12,52.926095007343584,0.0,1.8130436350009973,51.11305137234259,2.9999999999999996,True
2016-08-15,-189.96035103503957,0.0,1.8130436350009973,-191.77339467004057,2.9999999999999996,True
2016-08-16,-489.1402469499619,0.0,1.8130436350009973,-490.95329058496293,2.9999999999999996,True
2016-08-17,266.5018101645524,0.0,1.8130436350009973,264.6887665295514,2.9999999999999996,True
2016-08-18,155.56727748851955,0.0,1.8130436350009973,153.75423385351854,2.9999999999999996,True
2016-08-19,-624.7846332540204,0.0,1.8130436350009973,-626.5976768890214,2.9999999999999996,True
2016-08-22,178.98147518814318,0.0,1.8130436350009973,177.16843155314217,2.9999999999999996,True
2016-08-23,57.750491094340305,0.0,1.8130436350009973,55.93744745933931,2.9999999999999996,True
2016-08-24,-387.78267469675615,0.0,1.8130436350009973,-389.59571833175715,2.9999999999999996,True
2016-08-25,6.750511206773345,0.0,1.8130436350009973,4.9374675717723475,2.9999999999999996,True
2016-08-26,-816.986213012201,0.0,1.8130436350009973,-818.799256647202,2.9999999999999996,True
2016-08-29,931.6819346869652,0.0,1.8130436350009973,929.8688910519642,2.9999999999999996,True
2016-08-30,-407.85570313831965,0.0,1.8130436350009973,-409.66874677332066,2.9999999999999996,True
2016-08-31,-65.57872136945069,0.0,1.8130436350009973,-67.39176500445168,2.9999999999999996,True
2016-09-01,448.89848071273246,91.84630529364946,1.8130436350009973,355.239131784082,2.9999999999999996,True
2016-09-02,492.02637778508796,0.0,1.2627413578944833,490.7636364271935,2.574085812611629,True
2016-09-06,1499.899800814722,0.0,1.2627413578944833,1498.6370594568275,2.574085812611629,True
2016-09-07,-116.33323889978679,0.0,1.2627413578944833,-117.59598025768128,2.574085812611629,True
2016-09-08,-1067.5940770426694,0.0,1.2627413578944833,-1068.856818400564,2.574085812611629,True
2016-09-09,-2673.20008778384,0.0,1.2627413578944833,-2674.4628291417343,2.574085812611629,True
2016-09-12,525.6227461300479,0.0,1.2627413578944833,524.3600047721534,2.574085812611629,True
2016-09-13,-1954.1116013486005,0.0,1.2627413578944833,-1955.374342706495,2.574085812611629,True
2016-09-14,389.5402985643447,0.0,1.2627413578944833,388.27755720645024,2.574085812611629,True
2016-09-15,555.1269067960686,0.0,1.2627413578944833,553.8641654381742,2.574085812611629,True
2016-09-16,-337.5384409575779,0.0,1.2627413578944833,-338.8011823154724,2.574085812611629,True
2016-09-19,523.8419724869981,0.0,1.2627413578944833,522.5792311291036,2.574085812611629,True
2016-09-20,117.03168992946269,0.0,1.2627413578944833,115.7689485715682,2.574085812611629,True
2016-09-21,1586.2801025492524,0.0,1.2627413578944833,1585.0173611913578,2.574085812611629,True
2016-09-22,1190.7535920121497,0.0,1.2627413578944833,1189.4908506542552,2.574085812611629,True
2016-09-23,-233.376648818699,0.0,1.2627413578944833,-234.63939017659348,2.574085812611629,True
2016-09-26,-244.16769973488462,0.0,1.2627413578944833,-245.4304410927791,2.574085812611629,True
2016-09-27,445.79060729701933,0.0,1.2627413578944833,444.52786593912487,2.574085812611629,True
2016-09-28,439.3599297658153,0.0,1.2627413578944833,438.09718840792084,2.574085812611629,True
2016-09-29,-1046.439020334632,0.0,1.2627413578944833,-1047.7017616925266,2.574085812611629,True
2016-09-30,287.93755798714056,0.0,1.2627413578944833,286.6748166292461,2.574085812611629,True
2016-10-03,-584.124081483832,41.1797957653209,1.2627413578944833,-626.5666186070474,2.574085812611629,True
2016-10-04,-1355.8631185973838,0.0,1.0168412252360104,-1356.8799598226199,2.1615106346798814,True
2016-10-05,-518.2338632172842,0.0,1.0168412252360104,-519.2507044425203,2.1615106346798814,True
2016-10-06,-332.17342808901896,0.0,1.0168412252360104,-333.190269314255,2.1615106346798814,True
2016-10-07,-195.41564012524955,0.0,1.0168412252360104,-196.43248135048557,2.1615106346798814,True
2016-10-10,338.2954976766556,0.0,1.0168412252360104,337.2786564514196,2.1615106346798814,True
2016-10-11,-1080.1104537677593,0.0,1.0168412252360104,-1081.1272949929953,2.1615106346798814,True
2016-10-12,138.8046355983843,0.0,1.0168412252360104,137.78779437314827,2.1615106346798814,True
2016-10-13,205.50144091435965,0.0,1.0168412252360104,204.48459968912363,2.1615106346798814,True
2016-10-14,-281.17170986278023,0.0,1.0168412252360104,-282.18855108801625,2.1615106346798814,True
2016-10-17,148.94511899027526,0.0,1.0168412252360104,147.92827776503924,2.1615106346798814,True
2016-10-18,702.6133416460932,0.0,1.0168412252360104,701.5965004208572,2.1615106346798814,True
2016-10-19,423.37203123849804,0.0,1.0168412252360104,422.355190013262,2.1615106346798814,True
2016-10-20,-277.84288851736,0.0,1.0168412252360104,-278.859729742596,2.1615106346798814,True
2016-10-21,-50.58928079271615,0.0,1.0168412252360104,-51.60612201795216,2.1615106346798814,True
2016-10-24,26.17113019358593,0.0,1.0168412252360104,25.15428896834992,2.1615106346798814,True
2016-10-25,248.74673402061276,0.0,1.0168412252360104,247.72989279537674,2.1615106346798814,True
2016-10-26,-763.9640063462806,0.0,1.0168412252360104,-764.9808475715166,2.1615106346798814,True
2016-10-27,-1054.0312881857185,0.0,1.0168412252360104,-1055.0481294109545,2.1615106346798814,True
2016-10-28,-99.05880047901994,0.0,1.0168412252360104,-100.07564170425594,2.1615106346798814,True
2016-10-31,629.396655222521,0.0,1.0168412252360104,628.3798139972849,2.1615106346798814,True
2016-11-01,-337.72501303786544,142.29261712945453,1.0168412252360104,-481.034471392556,2.1615106346798814,True
