date,gross,turnover_cost,borrow_cost,net,held_gross_lev,test_year,L,net_stress
2012-09-04,35.764859207488,39.82195850559079,2.3675589185163592,-6.42465821661915,3.0000000000000004,2012,12,-26.33563746941455
2012-09-05,70.77547450449313,0.0,2.318367349932448,68.45710715456069,3.0,2012,12,68.45710715456069
2012-09-06,30.843267173198555,0.0,2.318367349932448,28.524899823266107,3.0,2012,12,28.524899823266107
2012-09-07,-770.1264150202846,0.0,2.318367349932448,-772.4447823702171,3.0,2012,12,-772.4447823702171
2012-09-10,-19.11812781214537,0.0,2.318367349932448,-21.43649516207782,3.0,2012,12,-21.43649516207782
2012-09-11,-299.2248581261142,0.0,2.318367349932448,-301.54322547604664,3.0,2012,12,-301.54322547604664
2012-09-12,-420.66555993114963,0.0,2.318367349932448,-422.98392728108206,3.0,2012,12,-422.98392728108206
2012-09-13,243.55656134262398,0.0,2.318367349932448,241.23819399269152,3.0,2012,12,241.23819399269152
2012-09-14,-564.8596840781718,0.0,2.318367349932448,-567.1780514281043,3.0,2012,12,-567.1780514281043
2012-09-17,594.1319379822102,0.0,2.318367349932448,591.8135706322777,3.0,2012,12,591.8135706322777
2012-09-18,-10.131402011639459,0.0,2.318367349932448,-12.449769361571907,3.0,2012,12,-12.449769361571907
2012-09-19,-70.3189669433548,0.0,2.318367349932448,-72.63733429328724,3.0,2012,12,-72.63733429328724
2012-09-20,-143.4359100291082,0.0,2.318367349932448,-145.75427737904064,3.0,2012,12,-145.75427737904064
2012-09-21,-69.16214289911386,0.0,2.318367349932448,-71.4805102490463,3.0,2012,12,-71.4805102490463
2012-09-24,200.02939400787534,0.0,2.318367349932448,197.71102665794288,3.0,2012,12,197.71102665794288
2012-09-25,-344.17500776049263,0.0,2.318367349932448,-346.49337511042506,3.0,2012,12,-346.49337511042506
2012-09-26,219.45003192662807,0.0,2.318367349932448,217.1316645766956,3.0,2012,12,217.1316645766956
2012-09-27,21.436828718958985,0.0,2.318367349932448,19.118461369026537,3.0,2012,12,19.118461369026537
2012-09-28,15.032741229653471,0.0,2.318367349932448,12.714373879721023,3.0,2012,12,12.714373879721023
2012-10-01,45.540045675652586,122.76482428048537,2.318367349932448,-79.54314595476522,3.0,2012,12,-140.9255580950079
2012-10-02,83.67437511456886,0.0,1.5266043556986593,82.1477707588702,2.310676975629075,2012,12,82.1477707588702
2012-10-03,-154.2865596202853,0.0,1.5266043556986593,-155.81316397598394,2.310676975629075,2012,12,-155.81316397598394
2012-10-04,556.4171994755176,0.0,1.5266043556986593,554.890595119819,2.310676975629075,2012,12,554.890595119819
2012-10-05,-603.5058401502979,0.0,1.5266043556986593,-605.0324445059965,2.310676975629075,2012,12,-605.0324445059965
2012-10-08,-108.56176024915938,0.0,1.5266043556986593,-110.08836460485804,2.310676975629075,2012,12,-110.08836460485804
2012-10-09,-373.40636397211364,0.0,1.5266043556986593,-374.9329683278123,2.310676975629075,2012,12,-374.9329683278123
2012-10-10,7.644304640518361,0.0,1.5266043556986593,6.117700284819701,2.310676975629075,2012,12,6.117700284819701
2012-10-11,515.9935872780528,0.0,1.5266043556986593,514.4669829223542,2.310676975629075,2012,12,514.4669829223542
2012-10-12,-383.70051915574356,0.0,1.5266043556986593,-385.22712351144224,2.310676975629075,2012,12,-385.22712351144224
2012-10-15,269.8575791580087,0.0,1.5266043556986593,268.33097480231004,2.310676975629075,2012,12,268.33097480231004
2012-10-16,225.40614523985084,0.0,1.5266043556986593,223.8795408841522,2.310676975629075,2012,12,223.8795408841522
2012-10-17,24.899628322164332,0.0,1.5266043556986593,23.373023966465674,2.310676975629075,2012,12,23.373023966465674
2012-10-18,-363.9823658489636,0.0,1.5266043556986593,-365.50897020466226,2.310676975629075,2012,12,-365.50897020466226
2012-10-19,-792.3481006229605,0.0,1.5266043556986593,-793.8747049786591,2.310676975629075,2012,12,-793.8747049786591
2012-10-22,-170.11944695630137,0.0,1.5266043556986593,-171.64605131200003,2.310676975629075,2012,12,-171.64605131200003
2012-10-23,-655.7908217943999,0.0,1.5266043556986593,-657.3174261500985,2.310676975629075,2012,12,-657.3174261500985
2012-10-24,-313.9689554185976,0.0,1.5266043556986593,-315.4955597742963,2.310676975629075,2012,12,-315.4955597742963
2012-10-25,116.27889485570182,0.0,1.5266043556986593,114.75229050000316,2.310676975629075,2012,12,114.75229050000316
2012-10-26,250.85502326921574,0.0,1.5266043556986593,249.32841891351708,2.310676975629075,2012,12,249.32841891351708
2012-10-31,617.6104108608348,0.0,1.5266043556986593,616.0838065051362,2.310676975629075,2012,12,616.0838065051362
2012-11-01,223.0346029991637,124.74575226230738,1.5266043556986593,96.76224638115765,2.310676975629075,2012,12,34.38937025000393
2012-11-02,616.2026747838739,0.0,2.2531453232913186,613.9495294605827,2.9999999999999996,2012,12,613.9495294605827
2012-11-05,130.55626879640957,0.0,2.2531453232913186,128.30312347311826,2.9999999999999996,2012,12,128.30312347311826
2012-11-06,-720.8282036512834,0.0,2.2531453232913186,-723.0813489745747,2.9999999999999996,2012,12,-723.0813489745747
2012-11-07,28.944326454078023,0.0,2.2531453232913186,26.691181130786706,2.9999999999999996,2012,12,26.691181130786706
2012-11-08,-723.2691634993123,0.0,2.2531453232913186,-725.5223088226036,2.9999999999999996,2012,12,-725.5223088226036
2012-11-09,-239.93744939719883,0.0,2.2531453232913186,-242.19059472049014,2.9999999999999996,2012,12,-242.19059472049014
2012-11-12,402.433963718366,0.0,2.2531453232913186,400.18081839507465,2.9999999999999996,2012,12,400.18081839507465
2012-11-13,-219.03616066480865,0.0,2.2531453232913186,-221.28930598809995,2.9999999999999996,2012,12,-221.28930598809995
2012-11-14,-852.1669033356405,0.0,2.2531453232913186,-854.4200486589318,2.9999999999999996,2012,12,-854.4200486589318
2012-11-15,-55.606913338870626,0.0,2.2531453232913186,-57.86005866216195,2.9999999999999996,2012,12,-57.86005866216195
2012-11-16,276.3122888753909,0.0,2.2531453232913186,274.05914355209956,2.9999999999999996,2012,12,274.05914355209956
2012-11-19,518.4440244372815,0.0,2.2531453232913186,516.1908791139903,2.9999999999999996,2012,12,516.1908791139903
2012-11-20,-41.08047681572077,0.0,2.2531453232913186,-43.33362213901209,2.9999999999999996,2012,12,-43.33362213901209
2012-11-21,39.13932293472326,0.0,2.2531453232913186,36.88617761143194,2.9999999999999996,2012,12,36.88617761143194
2012-11-23,61.33065096743077,0.0,2.2531453232913186,59.07750564413945,2.9999999999999996,2012,12,59.07750564413945
2012-11-26,278.0368446846484,0.0,2.2531453232913186,275.78369936135704,2.9999999999999996,2012,12,275.78369936135704
2012-11-27,142.75550418417046,0.0,2.2531453232913186,140.50235886087916,2.9999999999999996,2012,12,140.50235886087916
2012-11-28,636.7362185130448,0.0,2.2531453232913186,634.4830731897536,2.9999999999999996,2012,12,634.4830731897536
2012-11-29,124.06342536742572,0.0,2.2531453232913186,121.8102800441344,2.9999999999999996,2012,12,121.8102800441344
2012-11-30,241.2013205345388,0.0,2.2531453232913186,238.9481752112475,2.9999999999999996,2012,12,238.9481752112475
2012-12-03,-22.645294306645543,122.09627035085597,2.2531453232913186,-146.99470998079283,2.9999999999999996,2012,12,-208.0428451562208
2012-12-04,-52.38395266102203,0.0,1.5994095331477074,-53.983362194169736,2.5853552969263838,2012,12,-53.983362194169736
2012-12-05,188.94303720465626,0.0,1.5994095331477074,187.34362767150856,2.5853552969263838,2012,12,187.34362767150856
2012-12-06,507.35741348029484,0.0,1.5994095331477074,505.75800394714713,2.5853552969263838,2012,12,505.75800394714713
2012-12-07,-111.72658930904049,0.0,1.5994095331477074,-113.3259988421882,2.5853552969263838,2012,12,-113.3259988421882
2012-12-10,262.4291418665585,0.0,1.5994095331477074,260.8297323334108,2.5853552969263838,2012,12,260.8297323334108
2012-12-11,65.71818754591695,0.0,1.5994095331477074,64.11877801276924,2.5853552969263838,2012,12,64.11877801276924
2012-12-12,-127.11109288446221,0.0,1.5994095331477074,-128.71050241760992,2.5853552969263838,2012,12,-128.71050241760992
2012-12-13,-777.5100348809474,0.0,1.5994095331477074,-779.1094444140952,2.5853552969263838,2012,12,-779.1094444140952
2012-12-14,121.1743647602073,0.0,1.5994095331477074,119.57495522705959,2.5853552969263838,2012,12,119.57495522705959
2012-12-17,145.68428119217177,0.0,1.5994095331477074,144.08487165902406,2.5853552969263838,2012,12,144.08487165902406
2012-12-18,157.0635746743045,0.0,1.5994095331477074,155.4641651411568,2.5853552969263838,2012,12,155.4641651411568
2012-12-19,55.37800403967374,0.0,1.5994095331477074,53.778594506526034,2.5853552969263838,2012,12,53.778594506526034
2012-12-20,216.0007188640111,0.0,1.5994095331477074,214.4013093308634,2.5853552969263838,2012,12,214.4013093308634
2012-12-21,-254.84850292450233,0.0,1.5994095331477074,-256.44791245765003,2.5853552969263838,2012,12,-256.44791245765003
2012-12-24,-206.5501867760587,0.0,1.5994095331477074,-208.1495963092064,2.5853552969263838,2012,12,-208.1495963092064
2012-12-26,109.14515174487941,0.0,1.5994095331477074,107.5457422117317,2.5853552969263838,2012,12,107.5457422117317
2012-12-27,468.0805020524162,0.0,1.5994095331477074,466.4810925192685,2.5853552969263838,2012,12,466.4810925192685
2012-12-28,-348.46212374951654,0.0,1.5994095331477074,-350.06153328266424,2.5853552969263838,2012,12,-350.06153328266424
2012-12-31,637.3473970344991,0.0,1.5994095331477074,635.7479875013513,2.5853552969263838,2012,12,635.7479875013513
2013-01-02,1609.9039840060093,40.19603397487823,1.5994095331477074,1568.1085404979833,2.5853552969263838,2012,12,1548.010523510544
2013-01-03,-1483.9954397833096,0.0,1.0896376189589008,-1485.0850774022686,2.4553025244456843,2012,12,-1485.0850774022686
2013-01-04,273.4283650418708,0.0,1.0896376189589008,272.3387274229119,2.4553025244456843,2012,12,272.3387274229119
2013-01-07,-6.359066743260206,0.0,1.0896376189589008,-7.4487043622191065,2.4553025244456843,2012,12,-7.4487043622191065
2013-01-08,-191.69179634701354,0.0,1.0896376189589008,-192.78143396597244,2.4553025244456843,2012,12,-192.78143396597244
2013-01-09,407.1963447698865,0.0,1.0896376189589008,406.1067071509276,2.4553025244456843,2012,12,406.1067071509276
2013-01-10,1033.165701641337,0.0,1.0896376189589008,1032.076064022378,2.4553025244456843,2012,12,1032.076064022378
2013-01-11,341.07646664364074,0.0,1.0896376189589008,339.98682902468187,2.4553025244456843,2012,12,339.98682902468187
2013-01-14,291.3416779144281,0.0,1.0896376189589008,290.2520402954692,2.4553025244456843,2012,12,290.2520402954692
2013-01-15,-70.19495345430386,0.0,1.0896376189589008,-71.28459107326276,2.4553025244456843,2012,12,-71.28459107326276
2013-01-16,-257.211939432664,0.0,1.0896376189589008,-258.30157705162287,2.4553025244456843,2012,12,-258.30157705162287
2013-01-17,501.0370183826171,0.0,1.0896376189589008,499.9473807636582,2.4553025244456843,2012,12,499.9473807636582
2013-01-18,207.9292206800889,0.0,1.0896376189589008,206.83958306112999,2.4553025244456843,2012,12,206.83958306112999
2013-01-22,53.101061089263375,0.0,1.0896376189589008,52.01142347030447,2.4553025244456843,2012,12,52.01142347030447
2013-01-23,-30.196159758115687,0.0,1.0896376189589008,-31.285797377074587,2.4553025244456843,2012,12,-31.285797377074587
2013-01-24,-33.33885747684728,0.0,1.0896376189589008,-34.428495095806184,2.4553025244456843,2012,12,-34.428495095806184
2013-01-25,-118.84608165229824,0.0,1.0896376189589008,-119.93571927125714,2.4553025244456843,2012,12,-119.93571927125714
2013-01-28,-457.4445757333794,0.0,1.0896376189589008,-458.53421335233827,2.4553025244456843,2012,12,-458.53421335233827
2013-01-29,343.98415719363055,0.0,1.0896376189589008,342.8945195746717,2.4553025244456843,2012,12,342.8945195746717
2013-01-30,-8.074033509332617,0.0,1.0896376189589008,-9.163671128291519,2.4553025244456843,2012,12,-9.163671128291519
2013-01-31,74.20927922206864,0.0,1.0896376189589008,73.11964160310974,2.4553025244456843,2012,12,73.11964160310974
2013-02-01,435.4951568856289,57.96543183499224,1.0896376189589008,376.4400874316778,2.4553025244456843,2012,12,347.45737151418166
2013-02-04,-474.12369710833536,0.0,1.6785961448451683,-475.80229325318055,2.9999999999999996,2012,12,-475.80229325318055
2013-02-05,244.12032415399275,0.0,1.6785961448451683,242.4417280091476,2.9999999999999996,2012,12,242.4417280091476
2013-02-06,81.66547065321049,0.0,1.6785961448451683,79.98687450836532,2.9999999999999996,2012,12,79.98687450836532
2013-02-07,-502.08905891935336,0.0,1.6785961448451683,-503.76765506419855,2.9999999999999996,2012,12,-503.76765506419855
2013-02-08,479.6182198289242,0.0,1.6785961448451683,477.93962368407904,2.9999999999999996,2012,12,477.93962368407904
2013-02-11,228.62017128652744,0.0,1.6785961448451683,226.94157514168228,2.9999999999999996,2012,12,226.94157514168228
2013-02-12,186.87715266156394,0.0,1.6785961448451683,185.19855651671878,2.9999999999999996,2012,12,185.19855651671878
2013-02-13,-29.124743813101627,0.0,1.6785961448451683,-30.803339957946797,2.9999999999999996,2012,12,-30.803339957946797
2013-02-14,6.174820466601778,0.0,1.6785961448451683,4.49622432175661,2.9999999999999996,2012,12,4.49622432175661
2013-02-15,92.14766783865056,0.0,1.6785961448451683,90.46907169380539,2.9999999999999996,2012,12,90.46907169380539
2013-02-19,614.5060629050953,0.0,1.6785961448451683,612.8274667602501,2.9999999999999996,2012,12,612.8274667602501
2013-02-20,-563.8582432485204,0.0,1.6785961448451683,-565.5368393933655,2.9999999999999996,2012,12,-565.5368393933655
2013-02-21,-850.492678829829,0.0,1.6785961448451683,-852.1712749746741,2.9999999999999996,2012,12,-852.1712749746741
2013-02-22,1033.3769575243584,0.0,1.6785961448451683,1031.6983613795132,2.9999999999999996,2012,12,1031.6983613795132
2013-02-25,-1318.4311983797538,0.0,1.6785961448451683,-1320.109794524599,2.9999999999999996,2012,12,-1320.109794524599
2013-02-26,182.51190683362626,0.0,1.6785961448451683,180.8333106887811,2.9999999999999996,2012,12,180.8333106887811
2013-02-27,931.5243470743221,0.0,1.6785961448451683,929.8457509294769,2.9999999999999996,2012,12,929.8457509294769
2013-02-28,111.94118606058805,0.0,1.6785961448451683,110.26258991574288,2.9999999999999996,2012,12,110.26258991574288
2013-03-01,619.0505252752082,145.10438914993836,1.6785961448451683,472.26753998042466,2.9999999999999996,2012,12,399.7153454054555
2013-03-04,98.10502246935485,0.0,2.249517201454657,95.8555052679002,2.9999999999999996,2012,12,95.8555052679002
2013-03-05,171.33480414097647,0.0,2.249517201454657,169.0852869395218,2.9999999999999996,2012,12,169.0852869395218
2013-03-06,20.860715285460422,0.0,2.249517201454657,18.611198084005764,2.9999999999999996,2012,12,18.611198084005764
2013-03-07,-661.4510505184394,0.0,2.249517201454657,-663.700567719894,2.9999999999999996,2012,12,-663.700567719894
2013-03-08,285.0877207731857,0.0,2.249517201454657,282.83820357173107,2.9999999999999996,2012,12,282.83820357173107
2013-03-11,-40.63406522169646,0.0,2.249517201454657,-42.88358242315112,2.9999999999999996,2012,12,-42.88358242315112
2013-03-12,-410.66013780876017,0.0,2.249517201454657,-412.9096550102148,2.9999999999999996,2012,12,-412.9096550102148
2013-03-13,324.1755831931411,0.0,2.249517201454657,321.92606599168647,2.9999999999999996,2012,12,321.92606599168647
2013-03-14,194.664909532665,0.0,2.249517201454657,192.41539233121034,2.9999999999999996,2012,12,192.41539233121034
2013-03-15,-172.5184376755676,0.0,2.249517201454657,-174.76795487702228,2.9999999999999996,2012,12,-174.76795487702228
2013-03-18,154.71560035843405,0.0,2.249517201454657,152.46608315697938,2.9999999999999996,2012,12,152.46608315697938
2013-03-19,313.9202883033986,0.0,2.249517201454657,311.67077110194396,2.9999999999999996,2012,12,311.67077110194396
2013-03-20,6.939218530731592,0.0,2.249517201454657,4.689701329276936,2.9999999999999996,2012,12,4.689701329276936
2013-03-21,-493.64127527363667,0.0,2.249517201454657,-495.8907924750913,2.9999999999999996,2012,12,-495.8907924750913
2013-03-22,128.77714529765166,0.0,2.249517201454657,126.527628096197,2.9999999999999996,2012,12,126.527628096197
2013-03-25,-83.75716031300055,0.0,2.249517201454657,-86.0066775144552,2.9999999999999996,2012,12,-86.0066775144552
2013-03-26,483.5940670889721,0.0,2.249517201454657,481.3445498875175,2.9999999999999996,2012,12,481.3445498875175
2013-03-27,581.565226611868,0.0,2.249517201454657,579.3157094104133,2.9999999999999996,2012,12,579.3157094104133
2013-03-28,169.88103355838308,0.0,2.249517201454657,167.63151635692842,2.9999999999999996,2012,12,167.63151635692842
2013-04-01,-750.8875272421602,43.34416775320373,2.249517201454657,-796.4812121968185,2.9999999999999996,2012,12,-818.1532960734205
2013-04-02,716.7241538520108,0.0,1.7329535599148413,714.991200292096,2.9999999999999996,2012,12,714.991200292096
2013-04-03,268.9528270193486,0.0,1.7329535599148413,267.21987345943376,2.9999999999999996,2012,12,267.21987345943376
2013-04-04,1663.2118790649677,0.0,1.7329535599148413,1661.4789255050528,2.9999999999999996,2012,12,1661.4789255050528
2013-04-05,223.834569591117,0.0,1.7329535599148413,222.10161603120216,2.9999999999999996,2012,12,222.10161603120216
2013-04-08,452.1028538592133,0.0,1.7329535599148413,450.3699002992985,2.9999999999999996,2012,12,450.3699002992985
2013-04-09,-248.82595155158336,0.0,1.7329535599148413,-250.5589051114982,2.9999999999999996,2012,12,-250.5589051114982
2013-04-10,1005.9094309046793,0.0,1.7329535599148413,1004.1764773447645,2.9999999999999996,2012,12,1004.1764773447645
2013-04-11,472.08763292274506,0.0,1.7329535599148413,470.3546793628302,2.9999999999999996,2012,12,470.3546793628302
2013-04-12,1363.9102237339175,0.0,1.7329535599148413,1362.1772701740026,2.9999999999999996,2012,12,1362.1772701740026
2013-04-15,333.61910760817085,0.0,1.7329535599148413,331.886154048256,2.9999999999999996,2012,12,331.886154048256
2013-04-16,410.8049835710936,0.0,1.7329535599148413,409.07203001117875,2.9999999999999996,2012,12,409.07203001117875
2013-04-17,-221.86896201765796,0.0,1.7329535599148413,-223.6019155775728,2.9999999999999996,2012,12,-223.6019155775728
2013-04-18,-939.2448769073249,0.0,1.7329535599148413,-940.9778304672396,2.9999999999999996,2012,12,-940.9778304672396
2013-04-19,1096.013943426687,0.0,1.7329535599148413,1094.2809898667722,2.9999999999999996,2012,12,1094.2809898667722
2013-04-22,-45.04202043081122,0.0,1.7329535599148413,-46.77497399072606,2.9999999999999996,2012,12,-46.77497399072606
2013-04-23,1219.0695020184235,0.0,1.7329535599148413,1217.3365484585086,2.9999999999999996,2012,12,1217.3365484585086
2013-04-24,-57.6777621337554,0.0,1.7329535599148413,-59.41071569367024,2.9999999999999996,2012,12,-59.41071569367024
2013-04-25,-578.3967777378648,0.0,1.7329535599148413,-580.1297312977796,2.9999999999999996,2012,12,-580.1297312977796
2013-04-26,111.19763333014514,0.0,1.7329535599148413,109.46467977023029,2.9999999999999996,2012,12,109.46467977023029
2013-04-29,-40.090877107003955,0.0,1.7329535599148413,-41.823830666918795,2.9999999999999996,2012,12,-41.823830666918795
2013-04-30,467.61221706035275,0.0,1.7329535599148413,465.8792635004379,2.9999999999999996,2012,12,465.8792635004379
2013-05-01,0.23858437753672151,18.108996314444614,1.7329535599148413,-19.603365496822732,2.9999999999999996,2012,12,-28.657863654045038
2013-05-02,633.1609979393975,0.0,1.4963329455575847,631.6646649938399,3.0000000000000004,2012,12,631.6646649938399
2013-05-03,-445.1378896045884,0.0,1.4963329455575847,-446.634222550146,3.0000000000000004,2012,12,-446.634222550146
2013-05-06,44.76986387611589,0.0,1.4963329455575847,43.27353093055831,3.0000000000000004,2012,12,43.27353093055831
2013-05-07,138.49240504498314,0.0,1.4963329455575847,136.99607209942556,3.0000000000000004,2012,12,136.99607209942556
2013-05-08,33.96379295139989,0.0,1.4963329455575847,32.467460005842305,3.0000000000000004,2012,12,32.467460005842305
2013-05-09,-39.563371132600814,0.0,1.4963329455575847,-41.0597040781584,3.0000000000000004,2012,12,-41.0597040781584
2013-05-10,-335.22168605319774,0.0,1.4963329455575847,-336.7180189987553,3.0000000000000004,2012,12,-336.7180189987553
2013-05-13,-184.9254627629947,0.0,1.4963329455575847,-186.42179570855228,3.0000000000000004,2012,12,-186.42179570855228
2013-05-14,210.1535986333643,0.0,1.4963329455575847,208.65726568780673,3.0000000000000004,2012,12,208.65726568780673
2013-05-15,1036.9781442576157,0.0,1.4963329455575847,1035.481811312058,3.0000000000000004,2012,12,1035.481811312058
2013-05-16,45.19378005035685,0.0,1.4963329455575847,43.69744710479927,3.0000000000000004,2012,12,43.69744710479927
2013-05-17,229.8955624162606,0.0,1.4963329455575847,228.399229470703,3.0000000000000004,2012,12,228.399229470703
2013-05-20,-507.4395150768604,0.0,1.4963329455575847,-508.935848022418,3.0000000000000004,2012,12,-508.935848022418
2013-05-21,889.1994040836909,0.0,1.4963329455575847,887.7030711381333,3.0000000000000004,2012,12,887.7030711381333
2013-05-22,-1750.9925510337907,0.0,1.4963329455575847,-1752.4888839793484,3.0000000000000004,2012,12,-1752.4888839793484
2013-05-23,-1275.36369790564,0.0,1.4963329455575847,-1276.8600308511977,3.0000000000000004,2012,12,-1276.8600308511977
2013-05-24,-483.95692655677425,0.0,1.4963329455575847,-485.45325950233183,3.0000000000000004,2012,12,-485.45325950233183
2013-05-28,-1032.4085604983043,0.0,1.4963329455575847,-1033.904893443862,3.0000000000000004,2012,12,-1033.904893443862
2013-05-29,-944.988820200435,0.0,1.4963329455575847,-946.4851531459926,3.0000000000000004,2012,12,-946.4851531459926
2013-05-30,-446.39403050598986,0.0,1.4963329455575847,-447.89036345154744,3.0000000000000004,2012,12,-447.89036345154744
2013-05-31,-1296.8099984246107,0.0,1.4963329455575847,-1298.3063313701684,3.0000000000000004,2012,12,-1298.3063313701684
2013-06-03,-221.20132009251043,215.22688718211484,1.4963329455575847,-437.92454022018285,3.0000000000000004,2012,12,-545.5379838112402
2013-06-04,121.2240343139423,0.0,2.8369243870494345,118.38710992689286,2.766652025529783,2012,12,118.38710992689286
2013-06-05,-1410.3018260961453,0.0,2.8369243870494345,-1413.1387504831948,2.766652025529783,2012,12,-1413.1387504831948
2013-06-06,944.9872083916553,0.0,2.8369243870494345,942.1502840046059,2.766652025529783,2012,12,942.1502840046059
2013-06-07,1195.0267101520374,0.0,2.8369243870494345,1192.1897857649878,2.766652025529783,2012,12,1192.1897857649878
2013-06-10,133.86381765740177,0.0,2.8369243870494345,131.02689327035233,2.766652025529783,2012,12,131.02689327035233
2013-06-11,-1164.902475039524,0.0,2.8369243870494345,-1167.7393994265735,2.766652025529783,2012,12,-1167.7393994265735
2013-06-12,-438.1560203031879,0.0,2.8369243870494345,-440.9929446902373,2.766652025529783,2012,12,-440.9929446902373
2013-06-13,1421.580925516065,0.0,2.8369243870494345,1418.7440011290155,2.766652025529783,2012,12,1418.7440011290155
2013-06-14,-701.9465032061635,0.0,2.8369243870494345,-704.7834275932129,2.766652025529783,2012,12,-704.7834275932129
2013-06-17,965.8484238721923,0.0,2.8369243870494345,963.0114994851428,2.766652025529783,2012,12,963.0114994851428
2013-06-18,818.8676554127491,0.0,2.8369243870494345,816.0307310256997,2.766652025529783,2012,12,816.0307310256997
2013-06-19,-1657.6971535036212,0.0,2.8369243870494345,-1660.5340778906707,2.766652025529783,2012,12,-1660.5340778906707
2013-06-20,-1981.7610064511541,0.0,2.8369243870494345,-1984.5979308382036,2.766652025529783,2012,12,-1984.5979308382036
2013-06-21,-40.61304896179508,0.0,2.8369243870494345,-43.449973348844516,2.766652025529783,2012,12,-43.449973348844516
2013-06-24,-1501.4538356536718,0.0,2.8369243870494345,-1504.2907600407214,2.766652025529783,2012,12,-1504.2907600407214
2013-06-25,1287.5153240269685,0.0,2.8369243870494345,1284.678399639919,2.766652025529783,2012,12,1284.678399639919
2013-06-26,1086.8130604473342,0.0,2.8369243870494345,1083.9761360602847,2.766652025529783,2012,12,1083.9761360602847
2013-06-27,1214.971463905988,0.0,2.8369243870494345,1212.1345395189385,2.766652025529783,2012,12,1212.1345395189385
2013-06-28,-644.2206919511613,0.0,2.8369243870494345,-647.0576163382107,2.766652025529783,2012,12,-647.0576163382107
2013-07-01,507.16896267606165,88.82223633782672,2.8369243870494345,415.5098019511855,2.766652025529783,2013,12,371.09868378227213
2013-07-02,107.12549185869297,0.0,2.339735426707124,104.78575643198585,1.9011997385969188,2013,12,104.78575643198585
2013-07-03,262.3673011055477,0.0,2.339735426707124,260.0275656788406,1.9011997385969188,2013,12,260.0275656788406
2013-07-05,698.5054684159536,0.0,2.339735426707124,696.1657329892465,1.9011997385969188,2013,12,696.1657329892465
2013-07-08,75.60635177187247,0.0,2.339735426707124,73.26661634516535,1.9011997385969188,2013,12,73.26661634516535
2013-07-09,200.07577432340105,0.0,2.339735426707124,197.7360388966939,1.9011997385969188,2013,12,197.7360388966939
2013-07-10,585.568100154074,0.0,2.339735426707124,583.228364727367,1.9011997385969188,2013,12,583.228364727367
2013-07-11,1087.9981471298427,0.0,2.339735426707124,1085.6584117031355,1.9011997385969188,2013,12,1085.6584117031355
2013-07-12,119.74383194344603,0.0,2.339735426707124,117.4040965167389,1.9011997385969188,2013,12,117.4040965167389
2013-07-15,203.6883018949573,0.0,2.339735426707124,201.34856646825017,1.9011997385969188,2013,12,201.34856646825017
2013-07-16,-300.652951023592,0.0,2.339735426707124,-302.9926864502991,1.9011997385969188,2013,12,-302.9926864502991
2013-07-17,416.6309583499743,0.0,2.339735426707124,414.2912229232672,1.9011997385969188,2013,12,414.2912229232672
2013-07-18,587.5948683350498,0.0,2.339735426707124,585.2551329083427,1.9011997385969188,2013,12,585.2551329083427
2013-07-19,-375.8702882719053,0.0,2.339735426707124,-378.2100236986124,1.9011997385969188,2013,12,-378.2100236986124
2013-07-22,-142.33778072070425,0.0,2.339735426707124,-144.67751614741138,1.9011997385969188,2013,12,-144.67751614741138
2013-07-23,62.64212230417898,0.0,2.339735426707124,60.30238687747186,1.9011997385969188,2013,12,60.30238687747186
2013-07-24,-56.30951644160996,0.0,2.339735426707124,-58.64925186831708,1.9011997385969188,2013,12,-58.64925186831708
2013-07-25,-0.3616977963687287,0.0,2.339735426707124,-2.7014332230758527,1.9011997385969188,2013,12,-2.7014332230758527
2013-07-26,-345.9144865581511,0.0,2.339735426707124,-348.25422198485825,1.9011997385969188,2013,12,-348.25422198485825
2013-07-29,-262.6571042387053,0.0,2.339735426707124,-264.99683966541244,1.9011997385969188,2013,12,-264.99683966541244
2013-07-30,143.1807759806522,0.0,2.339735426707124,140.84104055394505,1.9011997385969188,2013,12,140.84104055394505
2013-07-31,132.32646242526073,0.0,2.339735426707124,129.9867269985536,1.9011997385969188,2013,12,129.9867269985536
2013-08-01,912.3036603807695,58.940946758995885,2.339735426707124,851.0229781950666,1.9011997385969188,2013,12,821.5525048155687
2013-08-02,-33.96418042444738,0.0,3.5244651844699977,-37.48864560891737,2.2572721157420728,2013,12,-37.48864560891737
2013-08-05,70.67438441778143,0.0,3.5244651844699977,67.14991923331142,2.2572721157420728,2013,12,67.14991923331142
2013-08-06,-322.7296638847172,0.0,3.5244651844699977,-326.2541290691872,2.2572721157420728,2013,12,-326.2541290691872
2013-08-07,-664.7560274462016,0.0,3.5244651844699977,-668.2804926306717,2.2572721157420728,2013,12,-668.2804926306717
2013-08-08,-146.37365586106546,0.0,3.5244651844699977,-149.89812104553545,2.2572721157420728,2013,12,-149.89812104553545
2013-08-09,-224.76226809546165,0.0,3.5244651844699977,-228.28673327993164,2.2572721157420728,2013,12,-228.28673327993164
2013-08-12,-170.83393892144,0.0,3.5244651844699977,-174.35840410590998,2.2572721157420728,2013,12,-174.35840410590998
2013-08-13,848.0897298755825,0.0,3.5244651844699977,844.5652646911125,2.2572721157420728,2013,12,844.5652646911125
2013-08-14,-385.10100033217674,0.0,3.5244651844699977,-388.6254655166467,2.2572721157420728,2013,12,-388.6254655166467
