date,gross,turnover_cost,roll_cost,net,notional,pos,active_pos,cap_binding,stitched
2013-05-20,-0.0,0.3268830771244086,0.0,-0.3268830771244086,-13343.849776565392,-1.0,-1.0,False,True
2013-05-21,-262.92758910233636,0.36549833292714035,0.0,-263.2930874352635,-13434.774640054247,-1.0,-1.0,False,True
2013-05-22,86.64837517250183,0.30456857867998954,0.0,86.34380659382184,-13544.103974389549,-1.0,-1.0,False,True
2013-05-23,-175.61796915103528,0.3614921538505941,0.0,-175.9794613048859,-13647.524450151557,-1.0,-1.0,False,True
2013-05-24,-0.0,0.34195479889051106,0.0,-0.34195479889051106,-13760.78385646845,-1.0,-1.0,False,True
2013-05-28,264.1456345190631,0.381877932482944,0.0,263.76375658658014,-13854.360367648267,-1.0,-1.0,False,True
2013-05-29,-181.06294547985013,0.3114153375302362,0.0,-181.37436081738036,0.0,0.0,-1.0,False,True
2013-05-30,-0.0,46.10623174298531,0.0,-46.10623174298531,0.0,0.0,-1.0,False,True
2013-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-06-03,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-06-06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-06-07,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-06-10,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-06-13,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-06-17,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-06-18,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-06-19,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-06-21,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-06-25,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-06-26,-0.0,0.0,0.0,-0.0,-14025.680653144487,-1.0,0.0,False,True
2013-06-27,-0.0,39.49539194910193,0.0,-39.49539194910193,-14073.118097576165,-1.0,0.0,False,True
2013-06-28,115.59626911932229,0.13469080482678703,0.0,115.4615783144955,-14185.902314412799,-1.0,-1.0,False,True
2013-07-01,311.86965313188347,0.3274895814661449,0.0,311.54216355041734,-14274.036211630279,-1.0,-1.0,False,True
2013-07-02,40.186692108815684,0.25663989956794575,0.0,39.93005220924774,-14392.000803901594,-1.0,-1.0,False,True
2013-07-03,283.85867466310384,80.06182000250728,80.06182000250728,203.79685466059658,-14486.540567736445,-1.0,-1.0,False,True
2013-07-05,705.8746988289619,0.27765976484447746,0.0,705.5970390641174,-14454.331080854166,-1.0,-1.0,False,True
2013-07-08,581.1219711985955,0.09855141508756923,0.0,581.023419783508,-14472.464952788141,-1.0,-1.0,False,True
2013-07-09,86.29451391554815,0.05581747367064273,0.0,86.23869644187751,-14590.28325457129,-1.0,-1.0,False,True
2013-07-10,260.76513428446833,0.36930813250069594,0.0,260.39582615196764,-14690.06210515913,-1.0,-1.0,False,True
2013-07-11,267.71161934993194,0.3186084792913887,0.0,267.3930108706405,-14789.42615536365,-1.0,-1.0,False,True
2013-07-12,-137.29030004821456,0.3143461464803489,0.0,-137.6046461946949,-14906.183015421715,-1.0,-1.0,False,True
2013-07-15,410.817393204546,0.3799231160619585,0.0,410.4374700884841,-14976.065234031086,-1.0,-1.0,False,True
2013-07-16,-425.8909432977618,0.22107800640310335,0.0,-426.1120213041649,-15042.624290608554,-1.0,-1.0,False,True
2013-07-17,554.6690827418912,0.21866356728174371,0.0,554.4504191746095,-15069.550662345318,-1.0,-1.0,False,True
2013-07-18,144.64061817892954,0.08931887064784458,0.0,144.5512993082817,-15187.916239448692,-1.0,-1.0,False,True
2013-07-19,536.456496070544,0.4071299212448255,0.0,536.0493661492991,-15220.806631274334,-1.0,-1.0,False,True
2013-07-22,203.8646475093798,0.11466888306558837,0.0,203.74997862631423,-15333.687520172614,-1.0,-1.0,False,True
2013-07-23,51.77145112678182,0.39489048164074175,0.0,51.376560645141076,-15460.057107412662,-1.0,-1.0,False,True
2013-07-24,-157.00021351712468,0.43759738824678657,0.0,-157.43781090537146,-15580.162450272934,-1.0,-1.0,False,True
2013-07-25,313.3795359610677,0.42451026355785715,0.0,312.9550256975098,-15676.66002240351,-1.0,-1.0,False,True
2013-07-26,53.72469810438953,0.34224917451155984,0.0,53.382448929877974,-15805.789102795514,-1.0,-1.0,False,True
2013-07-29,-216.9779933896678,0.4517314245795353,0.0,-217.42972481424735,-15920.96682254174,-1.0,-1.0,False,True
2013-07-30,377.6127089405075,0.4127872823072821,0.0,377.1999216582002,-16004.541642557504,-1.0,-1.0,False,True
2013-07-31,445.3417293018677,0.30814457020200453,0.0,445.0335847316657,0.0,0.0,-1.0,False,True
2013-08-01,345.4217620695878,60.3112322927259,0.0,285.11052977686194,0.0,0.0,-1.0,False,True
2013-08-02,-0.0,0.0,0.0,-0.0,-16199.581574436243,-1.0,0.0,False,True
2013-08-05,-0.0,63.61904641301589,0.0,-63.61904641301589,-16328.817156184234,-1.0,0.0,False,True
2013-08-06,-434.471536479133,0.4942778779540704,0.0,-434.9658143570871,-16398.41493246899,-1.0,-1.0,False,True
2013-08-07,-182.78526667370372,0.2632388217412359,0.0,-183.04850549544494,-16522.816066950956,-1.0,-1.0,False,True
2013-08-08,363.06453725023647,113.61704301146615,113.61704301146615,249.44749423877033,-16613.31438958825,-1.0,-1.0,False,True
2013-08-09,-389.42664130860845,0.3051341470500844,0.0,-389.7317754556585,-16697.51191793989,-1.0,-1.0,False,True
2013-08-12,218.59624196826528,0.28767488853477124,0.0,218.3085670797305,-16819.042568573546,-1.0,-1.0,False,True
2013-08-13,111.31674611959812,0.4180164996627446,0.0,110.89872961993538,-16954.146409987574,-1.0,-1.0,False,True
2013-08-14,-282.1987008149929,0.457034447027651,0.0,-282.6557352620205,-17065.87112454136,-1.0,-1.0,False,True
2013-08-15,-671.4513429698055,0.36354867434168997,0.0,-671.8148916441472,-17044.765813975904,-1.0,-1.0,False,True
2013-08-16,162.53210594801428,0.06933635682562105,0.0,162.46276959118865,-17176.7159705557,-1.0,-1.0,False,True
2013-08-19,-382.4146176212529,0.42397777584416757,0.0,-382.83859539709704,-17265.499975593444,-1.0,-1.0,False,True
2013-08-20,323.07302765935464,0.2907463423760033,0.0,322.78228131697864,0.0,0.0,-1.0,False,True
2013-08-21,-496.45207597553105,54.960054270134414,0.0,-551.4121302456655,0.0,0.0,-1.0,False,True
2013-08-22,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-08-23,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-09-03,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-09-04,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-09-05,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-09-09,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-09-10,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-09-11,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-09-16,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-09-17,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-09-18,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-09-19,0.0,0.0,0.0,0.0,-18194.49358328127,-1.0,0.0,False,True
2013-09-20,0.0,62.16451974287767,0.0,-62.16451974287767,-18308.959821878394,-1.0,0.0,False,True
2013-09-23,-424.53818360989396,0.3821755523193886,0.0,-424.92035916221334,-18390.55383305516,-1.0,-1.0,False,True
2013-09-24,357.8298336523446,0.2778533603195547,0.0,357.551980292025,-18493.07306411049,-1.0,-1.0,False,True
2013-09-25,-0.0,0.3491103383113343,0.0,-0.3491103383113343,-18646.545181626487,-1.0,-1.0,False,True
2013-09-26,307.1939047194433,0.5314490555874914,0.0,306.66245566385584,-18763.524977290097,-1.0,-1.0,False,True
2013-09-27,-881.9311910228715,0.386788034049034,0.0,-882.3179790569205,0.0,0.0,-1.0,False,True
2013-09-30,-847.3849989743916,59.35991698062455,0.0,-906.7449159550162,0.0,0.0,-1.0,False,True
2013-10-01,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-10-04,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-10-09,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-10-10,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-10-11,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-10-16,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-10-17,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-10-18,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-10-24,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-10-25,0.0,0.0,0.0,0.0,-16458.917539568905,-1.0,0.0,False,True
2013-10-28,0.0,57.97385044006229,0.0,-57.97385044006229,-16594.38594513991,-1.0,0.0,False,True
2013-10-29,113.11970817573274,0.4804675284092769,0.0,112.63924064732346,-16727.532399022486,-1.0,-1.0,False,True
2013-10-30,-114.84004114283852,0.46898665027367437,0.0,-115.3090277931122,-16861.608032332682,-1.0,-1.0,False,True
2013-10-31,57.482929206264494,0.4738880142860386,0.0,57.009041191978454,-17000.342190524596,-1.0,-1.0,False,True
2013-11-01,58.14347597356109,0.49205021504052404,0.0,57.65142575852057,-17140.189376209964,-1.0,-1.0,False,True
2013-11-04,588.2471346202278,0.5137755029659594,0.0,587.7333591172619,-17156.169924737365,-1.0,-1.0,False,True
2013-11-05,-61.43437052405253,0.05850022228780712,0.0,-61.49287074634034,-17297.173780844343,-1.0,-1.0,False,True
2013-11-06,367.63221267294415,0.5274779288673439,0.0,367.1047347440768,-17390.62030176292,-1.0,-1.0,False,True
2013-11-07,-694.4120860922912,115.43827576192352,115.43827576192352,-809.8503618542147,-17358.16389694323,-1.0,-1.0,False,True
2013-11-08,621.0935822058202,0.11201284491643176,0.0,620.9815693609038,-17362.649860633646,-1.0,-1.0,False,True
2013-11-11,116.88999257200776,0.015586822992119194,0.0,116.87440574901564,-17501.71709238028,-1.0,-1.0,False,True
2013-11-12,-58.856440205536856,0.48156727209560835,0.0,-59.338007477632466,-17645.657805706807,-1.0,-1.0,False,True
2013-11-13,177.38226782817964,0.5035468640262455,0.0,176.8787209641534,-17780.158970676428,-1.0,-1.0,False,True
2013-11-14,60.224088074085564,0.47213593867760706,0.0,59.751952135407954,-17926.32847445703,-1.0,-1.0,False,True
2013-11-15,304.45477689514354,0.522033942073579,0.0,303.93274295307,-18039.4381449204,-1.0,-1.0,False,True
2013-11-18,62.46107482389158,0.40537556722012336,0.0,62.05569925667145,-18187.636695136713,-1.0,-1.0,False,True
2013-11-19,-252.2998341946904,0.5238052205921357,0.0,-252.8236394152825,-18313.706006404518,-1.0,-1.0,False,True
2013-11-20,439.01192022743675,0.4566114630724403,0.0,438.5553087643643,-18390.37585652962,-1.0,-1.0,False,True
2013-11-21,582.414678648909,0.28681239554098087,0.0,582.127866253368,-18411.217459983032,-1.0,-1.0,False,True
2013-11-22,134.236320120654,0.07853913066083934,0.0,134.15778098999317,-18556.973583143288,-1.0,-1.0,False,True
2013-11-25,-67.6882994852315,0.5472528433672609,0.0,-68.23555232859876,-18709.147363073844,-1.0,-1.0,False,True
2013-11-26,-135.94852441863168,0.5671931797411619,0.0,-136.51571759837285,-18856.974792842157,-1.0,-1.0,False,True
2013-11-27,-136.06652627690156,0.5470148574459232,0.0,-136.61354113434749,-19005.961697314408,-1.0,-1.0,False,True
2013-11-29,-136.15144254759454,0.5473533228819254,0.0,-136.69879587047646,0.0,0.0,-1.0,False,True
2013-12-02,-476.85208559570435,68.11577181729814,0.0,-544.9678574130025,0.0,0.0,-1.0,False,True
2013-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-12-04,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-12-06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-12-09,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-12-17,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-12-18,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-12-19,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-12-23,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-12-24,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2013-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2013-12-27,0.0,0.0,0.0,0.0,-20116.231073538616,-1.0,0.0,False,True
2013-12-30,0.0,74.1695570157449,0.0,-74.1695570157449,0.0,0.0,0.0,False,True
2013-12-31,-72.36054342999458,73.90371630959528,0.0,-146.26425973958987,0.0,0.0,-1.0,False,True
2014-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2014-01-03,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2014-01-06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2014-01-07,-0.0,0.0,0.0,-0.0,-20935.5384045427,-1.0,0.0,False,True
2014-01-08,0.0,74.25234209223623,74.25234209223623,-74.25234209223623,-21106.673806390423,-1.0,0.0,False,True
2014-01-09,-144.8826187165607,0.6027965185357883,0.0,-145.4854152350965,-21272.307077628608,-1.0,-1.0,False,True
2014-01-10,362.6576255393554,0.5936157448221648,0.0,362.06400979453326,-21388.922160384955,-1.0,-1.0,False,True
2014-01-13,-371.8934803781229,0.41075759390122213,0.0,-372.3042379720241,-21503.378023562007,-1.0,-1.0,False,True
2014-01-14,661.5130565067536,0.4160186516187188,0.0,661.0970378551349,-21483.210106593346,-1.0,-1.0,False,True
2014-01-15,-76.25311355872944,0.0730463423776602,0.0,-76.3261599011071,-21658.857523283317,-1.0,-1.0,False,True
2014-01-16,-227.73720961053178,0.6295056017734996,0.0,-228.36671521230528,-21814.4662100677,-1.0,-1.0,False,True
2014-01-17,75.73027106043222,0.5596452770315572,0.0,75.17062578340065,-21992.81545743197,-1.0,-1.0,False,True
2014-01-21,229.62596010597653,0.648255243079347,0.0,228.97770486289718,-22150.415972887837,-1.0,-1.0,False,True
2014-01-22,389.9435364792896,0.583178802679649,0.0,389.36035767660996,-22262.24668609964,-1.0,-1.0,False,True
2014-01-23,-559.7578043690048,0.40361436986654076,0.0,-560.1614187388714,0.0,0.0,-1.0,False,True
2014-01-24,-3135.5277022675555,70.42840386806215,0.0,-3205.9561061356176,18906.424265903777,1.0,-1.0,False,True
2014-01-27,-0.0,60.18349339301668,0.0,-60.18349339301668,19057.876441829878,1.0,0.0,False,True
2014-01-28,-1056.8808595846851,0.5106528958034643,0.0,-1057.3915124804887,18773.78561540263,1.0,1.0,False,True
2014-01-29,1504.5691927760433,0.8877838325851487,0.0,1503.681408943458,18112.462693321762,1.0,1.0,False,True
2014-01-30,286.18575633235537,2.035603588987657,0.0,284.1501527433677,18233.609145114908,1.0,1.0,False,True
2014-01-31,1033.44381733668,0.35277020763628986,0.0,1033.0910471290438,17980.781905653406,1.0,1.0,False,True
2014-02-03,1657.600831374081,0.6748643761667683,0.0,1656.9259669979142,17191.03286388201,1.0,1.0,False,True
2014-02-04,-515.0744816723638,2.170221897629172,0.0,-517.244703569993,0.0,0.0,1.0,False,True
2014-02-05,460.8855995678826,46.9888231612775,46.9888231612775,413.8967764066051,0.0,0.0,1.0,False,True
2014-02-06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2014-02-07,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2014-02-10,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2014-02-11,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2014-02-12,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2014-02-13,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2014-02-14,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2014-02-18,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2014-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2014-02-20,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2014-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2014-02-24,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2014-02-25,-0.0,0.0,0.0,-0.0,-17090.785917355566,-1.0,0.0,False,True
2014-02-26,0.0,57.248547598985155,0.0,-57.248547598985155,-17156.941854040186,-1.0,0.0,False,True
2014-02-27,223.40896623994314,0.22453587782031462,0.0,223.18443036212284,-17281.081645665014,-1.0,-1.0,False,True
2014-02-28,-170.43319722556373,0.4171911030014709,0.0,-170.8503883285652,-17413.722312748407,-1.0,-1.0,False,True
2014-03-03,-1529.800670271985,0.4095080836158972,0.0,-1530.2101783556009,-16742.592073540003,-1.0,-1.0,False,True
2014-03-04,1573.5291246459426,2.277842699300045,0.0,1571.2512819466426,-16124.299818316656,-1.0,-1.0,False,True
2014-03-05,-55.43904660112798,107.97616727292656,107.97616727292656,-163.41521387405453,-16257.140538019816,-1.0,-1.0,False,True
2014-03-06,51.68044813562833,0.4378190922692548,0.0,51.242629043359074,-16391.12234751322,-1.0,-1.0,False,True
2014-03-07,-313.6425827270709,0.4332219392136923,0.0,-314.07580466628457,-16492.55259207399,-1.0,-1.0,False,True
2014-03-10,-51.70701055997829,0.32693710904021195,0.0,-52.0339476690185,-16628.47741061205,-1.0,-1.0,False,True
2014-03-11,-207.4534917242011,0.43267993478730343,0.0,-207.8861716589884,-16751.092696906257,-1.0,-1.0,False,True
2014-03-12,154.92370258334515,0.3939832866820137,0.0,154.52971929666313,-16881.475814977617,-1.0,-1.0,False,True
2014-03-13,-682.6464108457112,0.40253824103356783,0.0,-683.0489490867448,0.0,0.0,-1.0,False,True
2014-03-14,-508.4781871981198,50.59506640453818,0.0,-559.073253602658,0.0,0.0,-1.0,False,True
2014-03-17,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2014-03-18,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2014-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2014-03-20,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2014-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2014-03-24,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2014-03-25,-0.0,0.0,0.0,-0.0,-17322.3073274037,-1.0,0.0,False,True
2014-03-26,0.0,55.31266358438877,0.0,-55.31266358438877,-17411.622095845913,-1.0,0.0,False,True
2014-03-27,323.78144537203184,0.2906274211214805,0.0,323.49081795091035,-17517.19937662238,-1.0,-1.0,False,True
2014-03-28,165.82497234139097,0.3468484384483261,0.0,165.47812390294266,-17652.258430627615,-1.0,-1.0,False,True
2014-03-31,505.3038281717995,0.4568829384665583,0.0,504.846945233333,-17702.62342051186,-1.0,-1.0,False,True
2014-04-01,757.3576224361697,0.17801418838396943,0.0,757.1796082477857,-17637.153770204673,-1.0,-1.0,False,True
2014-04-02,-122.08705807249584,0.22981640946871934,0.0,-122.31687448196456,-17777.99994670149,-1.0,-1.0,False,True
2014-04-03,181.2036346253912,117.85887194749617,117.85887194749617,63.344762677895034,-17912.99253395717,-1.0,-1.0,False,True
2014-04-04,-404.04545333412443,0.4392615934510269,0.0,-404.48471492757545,-17999.112119331156,-1.0,-1.0,False,True
2014-04-07,-284.333214824716,0.2758517969010444,0.0,-284.60906662161705,0.0,0.0,-1.0,False,True
2014-04-08,281.2361268645493,58.568539435918844,0.0,222.66758742863047,0.0,0.0,-1.0,False,True
2014-04-09,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2014-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2014-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2014-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True
2014-04-15,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2014-04-16,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,True
2014-04-17,-0.0,0.0,0.0,-0.0,-18624.088212603514,-1.0,0.0,False,True
2014-04-21,-0.0,61.979514343891566,0.0,-61.979514343891566,-18756.205414620035,-1.0,0.0,False,True
2014-04-22,181.40345661626753,0.4440004330063422,0.0,180.95945618326118,-18898.620011177747,-1.0,-1.0,False,True
2014-04-23,-184.4872663733137,0.47394468010277463,0.0,-184.96121105341646,-19041.645316448445,-1.0,-1.0,False,True
2014-04-24,-122.71831176089555,0.4729062512982743,0.0,-123.19121801219381,-19193.50869142676,-1.0,-1.0,False,True
2014-04-25,-122.84932462224623,0.4989101261306818,0.0,-123.34823474837691,-19346.564935322567,-1.0,-1.0,False,True
2014-04-28,492.1412484981224,0.5160613486618517,0.0,491.62518714946054,-19407.08777174626,-1.0,-1.0,False,True
2014-04-29,254.56006493845348,0.20678635778095336,0.0,254.35327858067254,-19541.404576877445,-1.0,-1.0,False,True
2014-04-30,-0.0,0.45891575086487896,0.0,-0.45891575086487896,-19703.57669014673,-1.0,-1.0,False,True
2014-05-01,130.27603051251498,0.5578067654396505,0.0,129.71822374707534,-19859.899744184062,-1.0,-1.0,False,True
2014-05-02,-0.0,0.5376883570076063,0.0,-0.5376883570076063,-20024.71501619585,-1.0,-1.0,False,True
2014-05-05,399.8637532386069,0.5785467596304164,0.0,399.2852064789765,-20122.32387931005,-1.0,-1.0,False,True
2014-05-06,-205.73337345406554,0.33914943963408856,0.0,-206.07252289369964,-20271.131049356733,-1.0,-1.0,False,True
2014-05-07,477.47887171244105,0.5296088517286447,0.0,476.9492628607124,-20340.766701712575,-1.0,-1.0,False,True
2014-05-08,-70.38587169915282,134.71584205451796,134.71584205451796,-205.10171375367077,-20507.424525269853,-1.0,-1.0,False,True
2014-05-09,329.1386197688125,0.5619219379809535,0.0,328.5766978308315,-20629.963661748283,-1.0,-1.0,False,True
2014-05-12,539.6690664544669,0.42433315841348235,0.0,539.2447332960535,-20673.605816834955,-1.0,-1.0,False,True
2014-05-13,-69.69582318158018,0.15061686519811243,0.0,-69.8464400467783,-20843.038906640326,-1.0,-1.0,False,True
2014-05-14,139.21620078676673,0.5887081933915412,0.0,138.6274925933752,-21007.324157796123,-1.0,-1.0,False,True
2014-05-15,-211.96310752515714,0.5650751088412501,0.0,-212.5281826339984,-21161.389840314438,-1.0,-1.0,False,True
2014-05-16,352.4718818422175,0.5389669780930785,0.0,351.9329148641244,-21280.74235757745,-1.0,-1.0,False,True
2014-05-19,433.33904109859094,0.42625899022503816,0.0,432.9127821083659,-21372.28469677305,-1.0,-1.0,False,True
2014-05-20,-74.14892807518214,0.325801728039906,0.0,-74.47472980322205,-21547.14197439303,-1.0,-1.0,False,True
2014-05-21,445.2559311827727,0.635562799859856,0.0,444.62036838291283,-21634.60097698103,-1.0,-1.0,False,True
2014-05-22,76.40830487373307,0.3190230521448356,0.0,76.08928182158823,-21811.448581729772,-1.0,-1.0,False,True
2014-05-23,230.9743876546034,0.6520460247030956,0.0,230.3223416299003,-21967.4589278021,-1.0,-1.0,False,True
2014-05-27,706.1260332214679,0.5944632145878723,0.0,705.53157000688,-21918.190057983324,-1.0,-1.0,False,True
2014-05-28,-0.0,0.18773454113102991,0.0,-0.18773454113102991,-22100.08687030084,-1.0,-1.0,False,True
2014-05-29,244.4407813157975,0.7009181677648587,0.0,243.73986314803264,-22255.12067291944,-1.0,-1.0,False,True
2014-05-30,-0.0,0.5974046905415978,0.0,-0.5974046905415978,-22439.8136378694,-1.0,-1.0,False,True
2014-06-02,167.33173438285414,0.7170844283095101,0.0,166.61464995454463,-22612.525664752786,-1.0,-1.0,False,True
2014-06-03,-169.9985881656821,0.6655256675017693,0.0,-170.66411383318388,-22786.14664961065,-1.0,-1.0,False,True
2014-06-04,170.0189899605485,0.6740966268155766,0.0,169.34489333373293,-22961.09784099371,-1.0,-1.0,False,True
2014-06-05,949.4227770671097,166.8716213625248,166.8716213625248,782.5511557045849,-22719.078154897703,-1.0,-1.0,False,True
2014-06-06,1225.6813794124766,0.9325946550691957,0.0,1224.7487847574075,-22231.261351308192,-1.0,-1.0,False,True
2014-06-09,-256.2302047544847,1.8587815006663506,0.0,-258.08898625515104,-22386.222385211575,-1.0,-1.0,False,True
2014-06-10,330.57637697112415,0.5993775839659135,0.0,329.97699938715823,-22519.66093318036,-1.0,-1.0,False,True
2014-06-11,-422.38155443795415,0.5065722654370519,0.0,-422.8881267033912,-22620.94784413212,-1.0,-1.0,False,True
2014-06-12,-1084.279970856835,0.3668518859560199,0.0,-1084.646822742791,-22260.86544674283,-1.0,-1.0,False,True
2014-06-13,559.5287452612174,1.3372625265363032,0.0,558.1914827346811,-22304.048128123777,-1.0,-1.0,False,True
2014-06-16,-0.0,0.16037046527343973,0.0,-0.16037046527343973,-22489.14713700862,-1.0,-1.0,False,True
